,0,1,2,3
2558,1392916375778340865,2021-05-13 18:55:17,"Dallas, TX",@MitchellCasavi Gotta disagree here. Your risk of getting/spreading coronavirus is extremely low once your vaccinat… https://t.co/6AXqcqUPHv
2559,1392916363438592003,2021-05-13 18:55:14,Tampa area,"@bordersroad Tbf, the CDC has botched the pandemic response from start to finish so I’m not sure they’re something… https://t.co/SPsi16SNWa"
2560,1392916347244396551,2021-05-13 18:55:10,"Sterling, Illinois","“If you are fully vaccinated, you can start doing the things that you had stopped doing because of the pandemic,"" s… https://t.co/YbpxEjFRU0"
2561,1392916344027242499,2021-05-13 18:55:10,"North West, England","Every vaccination gives us hope ✅

Join the millions already vaccinated, to protect yourself and others.

Find out… https://t.co/SSOyOwhlzH"
2562,1392916340177096713,2021-05-13 18:55:09,"Overland Park, KS","CDC finally,   https://t.co/TCSVq9WK0Y"
2563,1392916335533826048,2021-05-13 18:55:08,,"@spectatorindex Public Health England reports sharp rise in B.1.617.2, a coronavirus variant first found in India.… https://t.co/1yYxirnI18"
2564,1392916335278055429,2021-05-13 18:55:08,,"@BlogJulianKomar We didn't have anything similar to the Coronavirus 100 years ago, that is a totally new crash 📉"
2565,1392916322049212418,2021-05-13 18:55:04,University of Wisconsin,"@Emma_Marris I've ditched mine outside. This campus is rushing towards ""normal"" (which makes me nervous) but does s… https://t.co/e1ZXnMtcGk"
2566,1392916317859090434,2021-05-13 18:55:03,"Scottsdale, AZ",It can be hard to know how to keep your employees and customers safe during the Covid-19 pandemic. Here are some go… https://t.co/NRhSYPPhhY
2567,1392916315732647947,2021-05-13 18:55:03,New York,i want to rub it in the face of my family who were eligible to receive the vaccines months before me but refused and all caught coronavirus
2568,1392916315351011333,2021-05-13 18:55:03,Easingwold,Weddings Guidance for Step 3 and 4 https://t.co/9vc2OKW117
2569,1392916310405828610,2021-05-13 18:55:02,,"WE AIN’T GOTTA WEAR MASKS NO MO! We UP!!! 

VAXX DADDY IN FULL EFFECT!

https://t.co/fGDEuinDta"
2570,1392916309265031169,2021-05-13 18:55:01,"Bhutan, India, Nepal","If you're looking for a way to send support directly to impacted communities in #India and #Nepal, please consider… https://t.co/cZ3uPdhacG"
2571,1392916304986841097,2021-05-13 18:55:00,Global,"Public Health England reports sharp rise in B.1.617.2, a coronavirus variant first found in India. 1,313 cases so f… https://t.co/WkNMEKeNgC"
2572,1392916304860827648,2021-05-13 18:55:00,United States,@rangerinexile @Cajsa @Yamiche Congratulations (?) on catching the coronavirus but not dying. I hope you didn’t pass it on to anyone else.
2573,1392916303745372168,2021-05-13 18:55:00,Global,"Global COVID-19 vaccinations:

(Partially) vaccinated:
▓░░░░░░░░░░░░░░
8.60% (+0.10)

Fully vaccinated:
░░░░░░░░░░░… https://t.co/yXEGBOhDbD"
2574,1392916287391686657,2021-05-13 18:54:56,,"Heartbreaking read. #inequality #hunger #foodbanks 
Mahatma Gandhi: “There’s enough on this planet for everyone’s n… https://t.co/e3XfyOPGOo"
2575,1392916261961617410,2021-05-13 18:54:50,,"The Jimmy Dore Show: Coronavirus ""Most Likely Escaped From Lab"" - Former CDC Director https://t.co/Eh6kNIctjc via @YouTube"
2576,1392916261168828417,2021-05-13 18:54:50,New Delhi,Here is a snapshot of #COVID19 testing in #India vis-à-vis daily positivity rate since May 2020 to present. Take a… https://t.co/6HW7osmB7Q
2577,1392916252109295616,2021-05-13 18:54:48,"Hamilton, Ontario, Canada","Today’s the day! If you are age 40+, you can now book your COVID-19 vaccination. Book your appointment online:… https://t.co/9XN8b8V9EG"
2578,1392916232068816898,2021-05-13 18:54:43,United Kingdom,"🇹🇭Thailand #COVID19 #pandemic #CovidNotOver
R number/EPI&gt;1 --&gt; pandemic is surging. https://t.co/SoMcgl6R3i
...… https://t.co/p5SskkU6tN"
2579,1392916220471660547,2021-05-13 18:54:40,"Hackensack, NJ 07601","The @SBAgov has $5B in grant money to give away. Do you qualify?
https://t.co/8VS7JD2dIe

#SmallBusiness… https://t.co/OB5Q0WQbTO"
2580,1392916220052004864,2021-05-13 18:54:40,Planet Earth,"Pipelines, Congress and Coronavirus plus more #news  https://t.co/e79IA4UytT"
2581,1392916207376941058,2021-05-13 18:54:37,,@Jason It's crazy that people aren't giving the CDC more shit for the absolute fucking shitshow with testing at the… https://t.co/r917HI4Pnd
2582,1392916193414103045,2021-05-13 18:54:34,Canada,"@WTA @serenawilliams @Venuseswilliams Why Bianca has withdrawn , here’s the reason - Bianca Andreescu pulls out of… https://t.co/630xwadjj6"
2583,1392916191094714368,2021-05-13 18:54:33,,"One has to question the behavioral psych motives behind this change, but I'll take it as a win for common sense.… https://t.co/CFZ8kpmFjZ"
2584,1392916144944730114,2021-05-13 18:54:22,Around the world,"In interviews with Reuters, more than a dozen influential infectious disease and vaccine development experts said t… https://t.co/J0kkeQlMoU"
2585,1392916143954927625,2021-05-13 18:54:22,"Columbus, OH","UPDATE: The CDC has officially eased indoor mask-wearing guidance for fully vaccinated people, allowing them to saf… https://t.co/ybifOnR73q"
2586,1392916126233935872,2021-05-13 18:54:18,Stockholm,Heading Home for the Vaccine: One Expat’s Trans-Atlantic Journey https://t.co/0gFuLXZLMz #BreakingNews
2587,1392916109804855304,2021-05-13 18:54:14,"ÜT: 41.654712,-83.528995",Ohio Gov. Mike DeWine announced Thursday the state would be opting out of the federal government's $300 pandemic un… https://t.co/9lijAW5qQS
2588,1392916109473591297,2021-05-13 18:54:14,"Richmond, VA","JUST IN: Virginia Governor Ralph Northam’s office says the commonwealth will follow the new CDC guidance, though up… https://t.co/Fs7uwNm3Ka"
2589,1392916086413221902,2021-05-13 18:54:08,"Columbus, OH","UPDATE: The CDC has officially eased indoor mask-wearing guidance for fully vaccinated people, allowing them to saf… https://t.co/vVhqcOsi27"
2590,1392916085402263555,2021-05-13 18:54:08,San Francisco,Children Now Account For 22% Of New U.S. COVID Cases. Why Is That? : Coronavirus Updates : NPR https://t.co/9BTc7xNcYv
2591,1392916080906039296,2021-05-13 18:54:07,"Salt Lake City, UT","@jeremyfaust A bet w bad odds. 4/27 @CDCgov guidance misinterpreted: ""No one has to wear a mask outside!"" ❌
Now it… https://t.co/ACfvzOzsWp"
2592,1392916076367810560,2021-05-13 18:54:06,"Halifax, Nova Scotia","Workplaces 'major contributors to COVID-19 transmission,' says Strang https://t.co/elUwL0qbiJ https://t.co/nZHnAAIamc"
2593,1392916072500809728,2021-05-13 18:54:05,Roma,"Guidance: #Coronavirus (COVID-19): Wedding and civil partnership ceremonies, receptions and celebrations -… https://t.co/M5qXSFWN32"
2594,1392916067190779908,2021-05-13 18:54:04,"Genève, Suisse","Coronavirus ""Most Likely Escaped From Lab"" - Former CDC Director https://t.co/8C96ICaG0m via @YouTube"
2595,1392916065340952576,2021-05-13 18:54:03,"Chicago, IL","Cubs and White Sox to Increase Capacity, Designate Areas for Fully Vaccinated Fans https://t.co/yLiWqi3Iip… https://t.co/cgH1ub5UBI"
2596,1392916063533211649,2021-05-13 18:54:03,"Morena, India","Let Us Avoid Infodemic
💉💉
#corona #coronavirus
@Architguptajii
@KapilMusicBoy @RaMoSirOfficial @GaganPratapMath @DrGauravGarg4"
2597,1392916062774218752,2021-05-13 18:54:03,,The American Rescue Plan is delivering real relief for Americans as unemployment claims hit new pandemic lows. https://t.co/3jJ9DZPEdf
2598,1392916052313522177,2021-05-13 18:54:00,"Carroll County, Md","Baltimore area camps are gearing up for summer by implementing COVID safety measures, including outdoor learning, l… https://t.co/rQwbUtiHVn"
2599,1392916036010250240,2021-05-13 18:53:56,,"#Seychelles sends coronavirus samples for testing as it battles virus surge #COVID19
https://t.co/bmRfwSH4Fa"
2600,1392916398838583298,2021-05-13 18:55:23,,"• schools are planning to provide 3-foot social distancing ""to the greatest extent possible;""
• schools will follow… https://t.co/xObIspCfYy"
2601,1392916389250445313,2021-05-13 18:55:20,,@KatieHough2 I’m just not looking forward to working in retail where people rarely ever respect social distancing &amp;… https://t.co/JWRVcLQcJR
2602,1392916387077709824,2021-05-13 18:55:20,Brick Lane,PhD students: social distancing before it was cool. https://t.co/2d8oCFApQg
2603,1392916376659038213,2021-05-13 18:55:17,Global,JUST IN: The CDC updates guidance with people fully vaccinated against coronavirus no longer requiring to to wear m… https://t.co/pFoL1kKNxp
2604,1392916347630272513,2021-05-13 18:55:11,"Kansas City, MO",The CDC says fully vaccinated people no longer need to wear masks indoors or maintain social distancing. Will today… https://t.co/CXozkXqKE2
2605,1392916346845884422,2021-05-13 18:55:10,"दिल्ली, भारत","@ArvindKejriwal @drharshvardhan @msisodia no proper crowd handling and no social distancing.
Kindly resolve it as s… https://t.co/DjN3UNRRZ3"
2606,1392916317557100548,2021-05-13 18:55:03,,Students will no longer be required to wear masks in school from next week and no masks on public transport/ social… https://t.co/etCpPLDWot
2607,1392916311970390016,2021-05-13 18:55:02,Chicago,"The U.S. Centers for Disease Control and Prevention is updating its guidance regarding masks, to say people who hav… https://t.co/5S22O2Xkoy"
2608,1392916303573241856,2021-05-13 18:55:00,SF Bay Area,"@WajahatAli Same thing. Until children are vaccinated, masks and social distancing.  You have to protect your child of course"
2609,1392916284694691842,2021-05-13 18:54:56,nowhere in particular,"turtle will not snap
without a provocation
social distancing

#keepback #haiku #haikuchallenge"
2610,1392916267359670272,2021-05-13 18:54:51,Oxford,@True_Catarian @BorisJohnson Government advisers/politicians who broke social distancing/lockdown rules: Dominic Cu… https://t.co/h5w3V5wnV4
2611,1392916208278638592,2021-05-13 18:54:37,"Sacramento, CA",People fully vaccinated against COVID-19 do not need to wear masks or practice social distancing indoors or outdoor… https://t.co/uNkrrymcA4
2612,1392916201626550280,2021-05-13 18:54:36,,breaking: wife following social distancing protocol post-vaccination. https://t.co/J3nEEi2fKX
2613,1392916198531076099,2021-05-13 18:54:35,,Ppl don't trust an org that changed the 6ft social distancing rule to 3ft for in-person learning
2614,1392916181628198912,2021-05-13 18:54:31,601 F Street NW,@lizhebert There will be no mask mandate or social distancing requirements for Van's Warped Tour
2615,1392916178029457416,2021-05-13 18:54:30,"Texas, USA",".@DonnaHowardTX makes an announcement on the new CDC guidance that fully vaccinated people, 2 weeks after their las… https://t.co/G7SDt6EecF"
2616,1392916177790328845,2021-05-13 18:54:30,秘密,"@CDCgov nope, I am fully vaxxed but keeping my mask and keeping to social distancing."
2617,1392916169586208768,2021-05-13 18:54:28,Cali ,"Masks, at least until July! Social distancing oh hell yes for the rest of my life. “Hey can bag back a bit! Thanks!” https://t.co/jbM3K2mX5w"
2618,1392916116817645570,2021-05-13 18:54:16,From Tamaqua 🌞 Now LA County,"Social Distancing 2021, 2022, 2023... https://t.co/zaZjP67PzN"
2619,1392916116490657795,2021-05-13 18:54:15,"Walkern, East",@TLRailUK please tell me why from Monday the 7:22 is no longer running from stevenage to kings cross- this service… https://t.co/NiajrjOAi9
2620,1392916088845963264,2021-05-13 18:54:09,San Antonio,"Wow! This is big, great news!
(CNN) - People fully vaccinated against Covid-19 do not need to wear masks or practic… https://t.co/ZRX2flZ6jV"
2621,1392916088430678020,2021-05-13 18:54:09,"Norwich, England",@pub_politics Social distancing !!
2622,1392916082483245061,2021-05-13 18:54:07,WWW,"Vaccinated people can ditch masks and social distancing in most places, CDC says - https://t.co/dPdNbCQzAg

  Peopl… https://t.co/3GDVitcMlD"
2623,1392916079656067072,2021-05-13 18:54:07,The desert,"Imagine implementing something as beautiful and perfect as social distancing, garnering widespread support for the… https://t.co/gCcEYa4L7B"
2624,1392916057338249217,2021-05-13 18:54:01,"Los Angeles, CA",@Idaho_Hopeful @MacFarlaneNews Great reply!!! My best friend lives in Eagle. From what I hear there’s never been a… https://t.co/wvsoNeUfQ0
2625,1392916045502033929,2021-05-13 18:53:59,"Ripon, England","Day 418 of social distancing 
A big movement of house martins over today. Also plenty of interest in the nest sites… https://t.co/aFmD2j4Xs8"
2626,1392916025612591108,2021-05-13 18:53:54,"Austin, TX","@abayer I'm thinking mostly to what people do in Japan, it has to be well ventilated area in order to take it off a… https://t.co/kXwXrkpJOg"
2627,1392916016825454592,2021-05-13 18:53:52,"New Delhi, India","Maintain social distancing...
Stay atleast 1MTR. Away from each other...
Break this chain...
Get vaccinated as well… https://t.co/BfeXQuYsDs"
2628,1392916011960045568,2021-05-13 18:53:51,"Stockton, CA",CDC says fully vaccinated Americans can participate in activities—indoors or outdoors—large or small—without a mask… https://t.co/GHZ9WC1qEW
2629,1392916004716560386,2021-05-13 18:53:49,Invercockaleaky,Social distancing ? https://t.co/bG3Tnai5Q7
2630,1392915986865704965,2021-05-13 18:53:45,Ireland,Going back to social distancing is painful isn’t it? #Ballum
2631,1392915986689429505,2021-05-13 18:53:45,NYer (Rochester) living in HTX,"@mehdirhasan Seriously, the guidance was ~no social distancing or masks for fully vaccinated~. It does not say ~onl… https://t.co/ItE004EuRo"
2632,1392915940883509248,2021-05-13 18:53:34,,"idc if social distancing ends, pls stay away from me 🙏🏽"
2633,1392915929240154114,2021-05-13 18:53:31,Beautiful NW England 🌳,@pub_politics Social distancing.
2634,1392915921279365135,2021-05-13 18:53:29,"England, United Kingdom",So I take it #Ballum are back to social distancing given they are back to making heart eyes at each other 😔
2635,1392915919828094982,2021-05-13 18:53:29,Brooklyn,can we keep social distancing for standing in lines? i just like the space!!
2636,1392915906142089218,2021-05-13 18:53:25,,"Well, now that the US has given up on masking and social distancing to instead rely on the honesty and empathy of s… https://t.co/F2o5HTTbwg"
2637,1392915861707579399,2021-05-13 18:53:15,"New York, NY",The CDC says people who are fully vaccinated against COVID-19 can forgo their masks and social distancing in most i… https://t.co/kMdLxVAQpR
2638,1392915782129098754,2021-05-13 18:52:56,,"Vaccinated people can ditch masks and social distancing in most places, CDC says  https://t.co/B47Hb2xPeK"
2639,1392915759500824578,2021-05-13 18:52:50,"Johannesburg, South Africa","Vaccinated people can end mask use and social distancing in the US beginning today! The newfound freedom is great,… https://t.co/iuPupXKFED"
2640,1392915741347926017,2021-05-13 18:52:46,,"@ElieNYC @CDCgov EXACTLY! the ONLY way we can protect our kids right now is social distancing and masks, so now our… https://t.co/4EKYnoPMMm"
2641,1392915679058276352,2021-05-13 18:52:31,"J10i2 Epsom, United Kingdom",@Parlez_me_nTory Social distancing!
2642,1392915669037948930,2021-05-13 18:52:29,Washington State ,@ClaraATwork All of this social distancing has definitely made me think about the idea of friendships so much more.… https://t.co/ayrsVyKRBi
2643,1392915629116690432,2021-05-13 18:52:19,"Manchester, UK","One of several fan favourites that came to grief at year 2000 #Eurovision was the Dutch entry ""No Goodbyes"" however… https://t.co/iYESJQOvW1"
2644,1392915599190372357,2021-05-13 18:52:12,"Rochester, NY",Will NYS follow the @CDCgov's lead and ease masking and social distancing guidance? @NYGovCuomo @melissadderosa
