,tweet.id,tweet.created_at,tweet.user.location,tweet.text
483,1393226314115547138,2021-05-14 15:26:52,"Kolkata, India","RT @KiranKS: PM Modi's vaccine preparation, cont'd.

Nov 2020: Modi reviews Corona vaccine strategy.
Nov 2020: Modi reviews cold storage ca…"
484,1393226309405270017,2021-05-14 15:26:51,,"RT @DarkTruth2020: 68 MLAs, 29 MLCs &amp; 7 MPs of @INCKarnataka have decided to contribute ₹1 Cr each from local area development funds to pro…"
485,1393226303600427012,2021-05-14 15:26:50,"Ambala, India","RT @DSSNewsUpdates: SALUTE TO CORONA WARRIORS- DOCTORS, NURSES, POLICE, AMBULANCE DRIVERS, CLEANLINESS WORKERS | FRUITS DISTRIBUTION-DSS VO…"
486,1393226300576337921,2021-05-14 15:26:49,,"RT @purplebloom11: #CBSE #saveboardstudents
#CANCELBOARDEXAM
Please listen to the voices of these boards students and cancel our board exam…"
487,1393226298600820736,2021-05-14 15:26:49,Pilibhit,@JayaDGamdi @ErMohdNishad1 What you did for india  in pandemic corona virus🤔🤔
488,1393226297963290627,2021-05-14 15:26:48,,@nytimes Seems corona well settled😏
489,1393226297426382848,2021-05-14 15:26:48,"Palam, New Delhi, India","RT @jays362: #GodMorningFriday
For God diseases like cancer and Corona are nothing. But in order to get benefit from Him one need to listen…"
490,1393226292053495813,2021-05-14 15:26:47,,RT @LawrenceSellin: BREAKING EXCLUSIVE: Uncovered – A Direct Link Between the Chinese Military and a Major Pentagon-Funded Virus Research C…
491,1393226273221005314,2021-05-14 15:26:43,आर्यावर्त 🕉️🚩,"RT @Tushar_KN: Tell you want, this Corona will mutate many cycles just in India https://t.co/jjlCmCVZIq"
492,1393226269131788289,2021-05-14 15:26:42,,"RT @CityNews021: Corona Virus:
+2,517 Naye Cases Report.
+Active Cases 73,398 Ho Gaye.
+24 Ghanton Me Mazeed 48 Amwat.
+780,438 Mareez Seha…"
493,1393226261216911365,2021-05-14 15:26:40,"varanasi, India","RT @DDNewslive: If person with Comorbidities get infected by Corona, they are more prone to have severity of the disease.They should stay a…"
494,1393226257647562756,2021-05-14 15:26:39,,@noconversion And all we get to read is Hindus using cow urine as a preventive measure for Corona in crux @ndtv… https://t.co/JgWMygcZ2c
495,1393226251091943426,2021-05-14 15:26:37,,@STUDENTSDUNION If 12th Board Exams are cancelled I request CBSE to not allocate marks on basis of Pre-Boards many… https://t.co/a2JY5NjimR
496,1393226248449662976,2021-05-14 15:26:37,south coast,RT @LawrenceSellin: BREAKING EXCLUSIVE: Uncovered – A Direct Link Between the Chinese Military and a Major Pentagon-Funded Virus Research C…
497,1393226244469059586,2021-05-14 15:26:36,,"RT @PereddiTrinadh: @mipaltan  this bad phase my frnd father have corona
He need money now to get cure But they can't afford that money upt…"
498,1393226238584496128,2021-05-14 15:26:34,,@diprjk @OfficeOfLGJandK @nitishwarKumar @ANI @PTI_News @ians_india @PBNS_India @ddnewsSrinagar @ddnews_jammu… https://t.co/nxT2Xwae6C
499,1393226237988978695,2021-05-14 15:26:34,Israel,@dnarunner Maybe you should volunteer in a corona ward without a mask.
500,1393226303550095363,2021-05-14 15:26:50,,"RT @KTRTRS: Eid Mubarak. Wishing all good health, peace and compassion as we wade through these unprecedented times

#EidMubarak 
#StayHome…"
501,1393226295794749442,2021-05-14 15:26:48,"Bengaluru, India","RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
502,1393226182762450945,2021-05-14 15:26:21,,"RT @RadioChinarFM: #RadioChinar thanks Lt Gen D P Pandey, GOC 15 Corps, for the valuable words of advice and requests itd listeners to foll…"
503,1393226117385900034,2021-05-14 15:26:05,भारत गणराज्य,"RT @KTRTRS: Eid Mubarak. Wishing all good health, peace and compassion as we wade through these unprecedented times

#EidMubarak 
#StayHome…"
504,1393226093524443139,2021-05-14 15:26:00,"Avanigadda, India","RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
505,1393226067662426116,2021-05-14 15:25:54,Guntur,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
506,1393226066068533248,2021-05-14 15:25:53,Under Ground ,"RT @TrendsAlluArjun: Despite COVID, @alluarjun helping many 🙏🙏❤️❤️

Our Love and Prayers Are Always with you Bunny. Wishing you a very Spee…"
507,1393226044975423490,2021-05-14 15:25:48,"Hyderabad, India","Given a chance to meet either friends or office colleagues, I'd right away prefer..

'Staying Home'… https://t.co/5n3clILU9v"
508,1393226006211694599,2021-05-14 15:25:39,Chittoor,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
509,1393225991284170758,2021-05-14 15:25:35,india,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
510,1393225986720755714,2021-05-14 15:25:34,"Nalgonda, India","RT @SRBunnyism: Required Oxygen/ICU Bed
Please help!!!🙏
Patient -venappa
Age -70
Location: Banglore, Kolar,
Number:93817 85220

@RRRMovie @…"
511,1393225888183902212,2021-05-14 15:25:11, சென்னை தமிழ்நாடு ,RT @GautamGambhir: Wishing everyone health &amp; happiness on the auspicious occasion of Eid-ul-Fitr. Together we’ll overcome these testing tim…
512,1393225887944908803,2021-05-14 15:25:11,,"RT @HeroManoj1: Praying for the speedy recovery of my brother @tarak9999 ...
 Get well soon Mithrama...🙏🏻🙏🏻requesting each and everyone to…"
513,1393225867673800706,2021-05-14 15:25:06,"Coimbatore, India",RT @sri50: #Kerala #CM @vijayanpinarayi announces extension of total and complete #lockdown till May 23 in the state to contain #COVID19 sp…
514,1393225822824112130,2021-05-14 15:24:55,Amalapuram,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
515,1393225806814404610,2021-05-14 15:24:51,,"RT @vijay27anand: Positive News for Chennai, daily new cases continues to drop again today by 453 for last 2 days at 6,538. Lockdown effect…"
516,1393225805111562242,2021-05-14 15:24:51,தனுஷ் இதயத்தில்...❤️,"RT @actor_sara: I watched #Karnan FDFS on @PrimeVideoIN in my house. Did you? 😀
#KarnanOnPrime #AmazonPrime @KarnanTheMovie @RIAZtheboss #T…"
517,1393225692628750342,2021-05-14 15:24:24,,"RT @Reba_Monica: Grateful for good health.That’s all that matters in this moment. 

For all those going through pain in whatever form, send…"
518,1393225665097261064,2021-05-14 15:24:18,,"RT @TheRiteshJohn: May the Almighty bless you and your family with happiness, health, and peace! Happy Eid Mubarak!🌙 #EidMubarak 
Miss you…"
519,1393225634814447624,2021-05-14 15:24:10,Guntur,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
520,1393226295144747016,2021-05-14 15:26:48,Argentina,"Mr. Brightside (Big room edit) by Jealous Guys, #ListenLive #NowPlaying #StayHome https://t.co/IXoYowppvI"
521,1393226248982171648,2021-05-14 15:26:37,"mahaboobnagar District, TS","RT @naveenkumarsayz: Here’s Wishing a Very Very HAPPY BIRTHDAY to Our LOVABLE USTAAD @ramsayz in Advance!!❤️

Please #StayHome &amp; #StaySafe…"
522,1393226235073875974,2021-05-14 15:26:33,"Hyderabad, India","RT @onlynikil: Happy birthday to a fantabulous person ""Ustaad"" @ramsayz and wish you a warm and happy life on your special day

#HappyBirth…"
523,1393226231336820739,2021-05-14 15:26:33,,"RT @AnupamPKher: We, at #AnupamKherFoundation, are relentlessly shipping medical supplies and equipment to hospitals across the country. We…"
524,1393226226890838017,2021-05-14 15:26:32,இராமநாதபுரம்,"RT @isai_: Government of Tamil Nadu has issued COVID guidelines protocols to treat the patients based on the symptoms and stages! 

 #TNCor…"
525,1393226224697167872,2021-05-14 15:26:31,,"RT @ramsayz4u: Here’s Wishing a Very Happy Birthday to Our Ustaad in Advance !!

@ramsayz

#StayHome #StaySafe #WearAMask

#HappyBirthdayRA…"
526,1393226125623447552,2021-05-14 15:26:07,Malaysian Borneo,"RT @KKMPutrajaya: Even if you get tested for #COVID19 before Hari Raya gathering and the result is negative, it’s not a guarantee that you…"
527,1393225986720755714,2021-05-14 15:25:34,"Nalgonda, India","RT @SRBunnyism: Required Oxygen/ICU Bed
Please help!!!🙏
Patient -venappa
Age -70
Location: Banglore, Kolar,
Number:93817 85220

@RRRMovie @…"
528,1393225983604387841,2021-05-14 15:25:34,"mahaboobnagar District, TS","RT @imchanukya: Wishing Ustaad Ram anna A Very Happy Birthday in Advance !!

@ramsayz 

#StayHome #StaySafe #WearAMask 
#HappyBirthdayRAPO…"
529,1393225979309346818,2021-05-14 15:25:33,,"RT @KKMPutrajaya: #COVID19 update for May 14. Malaysia recorded 4,113 new cases with 34 deaths. 

#JagaDiriJagaKeluarga 
#StayHome https://…"
530,1393225956630822914,2021-05-14 15:25:27,,"RT @rfaVijayawadaa: Here’s Wishing a Very Happy Birthday to Our Ustaad in Advance !!

@ramsayz

#StayHome #StaySafe #WearAMask

#HappyBirth…"
531,1393225907410636801,2021-05-14 15:25:15,"Warangal-Hamamkonda, India","RT @UrsVamsiShekar: Advance Happy birthday to ""Ustaad"" @ramsayz 😍😍
#HappyBirthdayRAPO 
#StayHome #StaySafe https://t.co/1G2bTHwUBb"
532,1393225856961572866,2021-05-14 15:25:03,"Assam, India","Happy Eid ul-fitr! 🕌🌙
•
•
•
#EidMubarak #eid #idulfitri #ramadan #ootd #love #OutfitLook #beauty #eidoutfit… https://t.co/pdByHDD8KQ"
533,1393225778955907074,2021-05-14 15:24:45,"Bareilly, India","RT @cypplOfficial: This Eid let's share love and happiness! Have a blessed and peaceful Eid!♥️ @iamsrk @AnushkaSharma 
#Zero #EidMubarak #e…"
534,1393225775596195844,2021-05-14 15:24:44,"Warangal-Hamamkonda, India","RT @santoshamsuresh: Happy birthday to a fantabulous person ""Ustaad"" @ramsayz and wish you a warm and happy life on your special day

#Happ…"
535,1393225730876608515,2021-05-14 15:24:33,"Eluru, India","RT @Mee_Sunil: A great initiative by @iNarenChowdary and @tarak9999 fans by helping people who are really in need. @ntrgcfoundation

#stayh…"
536,1393225677235650561,2021-05-14 15:24:20,"Hyderabad, India","RT @santoshamsuresh: Happy birthday to a fantabulous person ""Ustaad"" @ramsayz and wish you a warm and happy life on your special day

#Happ…"
537,1393225624848797700,2021-05-14 15:24:08,"Anantapur, India","RT @StarZoneLive: Here's how Beauty @MsKajalAggarwal ♥️ wishes Everyone #EidMubarak 

#KajalAggarwal #StaySafe #StayHome #StarZone 🌟 https:…"
538,1393225546344013826,2021-05-14 15:23:49,"Hyderabad, India","RT @Mee_Sunil: A great initiative by @iNarenChowdary and @tarak9999 fans by helping people who are really in need. @ntrgcfoundation

#stayh…"
539,1393225532221710336,2021-05-14 15:23:46,,"RT @rameshlaus: Adv Happy birthday to ""Ustaad"" @ramsayz 

#HappyBirthdayRAPO 
#StayHome #StaySafe https://t.co/z53a55do2g"
540,1393224972512890882,2021-05-14 15:21:32,,"RT @sambad_odisha: #Sambad #cartoon  #Locldown #Coronavirus #COVID19 #CovidPandemic 
cartoon By: @cartoonistDeb https://t.co/wE8Al7a5Jq"
541,1393224750143442945,2021-05-14 15:20:39,INDIA,RT @pddjkofficial: #JKPDD salutes all field workers and staff for their services they perform round the clock to keep power flowing and ens…
542,1393224178912821255,2021-05-14 15:18:23,"Jammu, Jammu And Kashmir",RT @pddjkofficial: #JKPDD salutes all field workers and staff for their services they perform round the clock to keep power flowing and ens…
543,1393223148972122114,2021-05-14 15:14:18,Jammu And Kashmir,RT @pddjkofficial: #JKPDD salutes all field workers and staff for their services they perform round the clock to keep power flowing and ens…
544,1393222993279537161,2021-05-14 15:13:41,,RT @pddjkofficial: #JKPDD salutes all field workers and staff for their services they perform round the clock to keep power flowing and ens…
545,1393222591406514178,2021-05-14 15:12:05,Jammu and Kashmir,#JKPDD salutes all field workers and staff for their services they perform round the clock to keep power flowing an… https://t.co/JrILH68m5F
546,1393222143651966980,2021-05-14 15:10:18,Chennai,"What’s the confidentiality in the meeting for discussion on Covid and Central Vista ? 

One thing is proved for thi… https://t.co/HyLzYcICr2"
547,1393219631553208326,2021-05-14 15:00:19,"New Delhi, India",RT @satishacharya: Religious gatherings continue to spread COVID! @newssting1 cartoon #CovidPandemic https://t.co/CfRS2RR2VQ
548,1393218699906195458,2021-05-14 14:56:37,"Bhubaneshwar, India","Kids above 2 years should wear masks outside home: Odisha Govt

#Odisha #OdishaNews #OdishaGovernment #Covid19… https://t.co/1LWoS5xNUy"
549,1393218633921437700,2021-05-14 14:56:21,"Bhubaneshwar, India","Kids above 2 years should wear masks outside home: Odisha Govt

#Odisha #OdishaNews #OdishaGovernment #Covid19… https://t.co/79STLVX1qI"
550,1393218570226704390,2021-05-14 14:56:06,"Bhubaneshwar, India","Odisha records highest spike of 12,390 Covid cases, 22 fatalities

#Odisha #Covid19 #CovidPandemic #CovidVaccine… https://t.co/jAUyyPxCxi"
551,1393217003847102473,2021-05-14 14:49:53,"London, Ontario Canada","Judge orders doors locked at Church of God in #Aylmer, Ont. https://t.co/yNopox8g0g Thomas also fined the church $3… https://t.co/rzZkrcopHO"
552,1393211872338382849,2021-05-14 14:29:29,"Detroit, MI","Vaxxed ✔️
Tested ✔️
AND still Masked!
#CovidPandemic @ Detroit, Michigan https://t.co/24UFX93AeD"
553,1393211859495387138,2021-05-14 14:29:26,Somewhere on Earth,"RT @Ankitnick007: Guys ..plz aap sb khud ka dhyn rkho aache se ❤️❤️❤️
... you all are the best one.. 
and very close to my heart 💓 
#situat…"
554,1393204520008617985,2021-05-14 14:00:16,ଘରେ🏘️,"RT @sambad_odisha: #Sambad #cartoon  #Locldown #Coronavirus #COVID19 #CovidPandemic 
cartoon By: @cartoonistDeb https://t.co/wE8Al7a5Jq"
555,1393204319034384391,2021-05-14 13:59:28,Odisha,"#Sambad #cartoon  #Locldown #Coronavirus #COVID19 #CovidPandemic 
cartoon By: @cartoonistDeb https://t.co/wE8Al7a5Jq"
556,1393198915663630337,2021-05-14 13:38:00,"London, England",My request to all globally would be to please please keep a joint statement on “all vaccines are good”. Take what i… https://t.co/y8QTxQArFj
557,1393198485525041154,2021-05-14 13:36:17,"Meerut, India","RT @SariaW: At a time when the country is grappling with a crisis of oxygen in #CovidPandemic 60-year-old Mohammad Ismail Mir,  from Kashmi…"
558,1393198443527479296,2021-05-14 13:36:07,"Meerut, India","RT @SariaW: #RamadanDay29 I am praying that all Covid affected, get well soon &amp; receive all the comfort &amp; encouragement that everyone need…"
559,1393197304941879297,2021-05-14 13:31:36,United States,RT @littlehoss16j: Me (left) wearing a mask...&amp; me (rite) NOT wearing a mask...when both the #CovidPandemic &amp; #BeijingBiden’s tyranny ends.…
